GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0000041	0.00447161846697417	23.0296052631579	0.101219166430394	2	21	transition metal ion transport	ENSXMAG00000002358,ENSXMAG00000009349	slc39a1,atp7a
GO:0000422	0.0143923274936245	106.333333333333	0.0144598809186277	1	3	autophagy of mitochondrion	ENSXMAG00000010329	fbxo7
GO:0001878	0.0379339280294594	30.3593073593074	0.0385596824496739	1	8	response to yeast	ENSXMAG00000015561	cyb5r2
GO:0001895	0.0471969527860767	23.6060606060606	0.0481996030620924	1	10	retina homeostasis	ENSXMAG00000000153	ift57
GO:0002182	0.0285835229893586	42.5151515151515	0.0289197618372555	1	6	cytoplasmic translational elongation	ENSXMAG00000006409	dph3
GO:0002943	0.00961736869265273	212.69696969697	0.00963992061241849	1	2	tRNA dihydrouridine synthesis	ENSXMAG00000008454	dus4l
GO:0003351	0.0332696978217023	35.4242424242424	0.0337397221434647	1	7	epithelial cilium movement involved in extracellular fluid movement	ENSXMAG00000000153	ift57
GO:0006396	0.0462015081696576	3.20952380952381	1.36886872696342	4	284	RNA processing	ENSXMAG00000015111,ENSXMAG00000008454,ENSXMAG00000009336,ENSXMAG00000001869	exosc3,dus4l,INTS1,trmt10b
GO:0006400	0.0108441988869447	14.0907258064516	0.159058690104905	2	33	tRNA modification	ENSXMAG00000008454,ENSXMAG00000001869	dus4l,trmt10b
GO:0006414	0.00366319806267981	25.7463235294118	0.0915792458179756	2	19	translational elongation	ENSXMAG00000006050,ENSXMAG00000006409	eef1b2,dph3
GO:0006448	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	regulation of translational elongation	ENSXMAG00000006409	dph3
GO:0006625	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	protein targeting to peroxisome	ENSXMAG00000004872	pex10
GO:0006825	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	copper ion transport	ENSXMAG00000009349	atp7a
GO:0006829	0.0143923274936245	106.333333333333	0.0144598809186277	1	3	zinc ion transport	ENSXMAG00000002358	slc39a1
GO:0006857	0.019144938593499	70.8787878787879	0.019279841224837	1	4	oligopeptide transport	ENSXMAG00000000131	slc15a4
GO:0006858	0.0332696978217023	35.4242424242424	0.0337397221434647	1	7	extracellular transport	ENSXMAG00000000153	ift57
GO:0007031	0.0471969527860767	23.6060606060606	0.0481996030620924	1	10	peroxisome organization	ENSXMAG00000004872	pex10
GO:0008033	0.0335314005796593	7.50215517241379	0.289197618372555	2	60	tRNA processing	ENSXMAG00000008454,ENSXMAG00000001869	dus4l,trmt10b
GO:0008610	0.0331227515992466	4.62096774193548	0.708534165012759	3	147	lipid biosynthetic process	ENSXMAG00000009534,ENSXMAG00000016036,ENSXMAG00000018033	nsdhl,pigf,ndufs3
GO:0008654	0.0432687174138871	6.48600746268657	0.332577261128438	2	69	phospholipid biosynthetic process	ENSXMAG00000016036,ENSXMAG00000018033	pigf,ndufs3
GO:0009620	0.0379339280294594	30.3593073593074	0.0385596824496739	1	8	response to fungus	ENSXMAG00000015561	cyb5r2
GO:0010467	0.0296653384327675	2.20980262470846	6.07314998582365	11	1260	gene expression	ENSXMAG00000006050,ENSXMAG00000015111,ENSXMAG00000000489,ENSXMAG00000002219,ENSXMAG00000008454,ENSXMAG00000009336,ENSXMAG00000009831,ENSXMAG00000001869,ENSXMAG00000006409,ENSXMAG00000015687,ENSXMAG00000012869	eef1b2,exosc3,EBF1,sin3aa,dus4l,INTS1,psen2,trmt10b,dph3,POLR2A,ell
GO:0015833	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	peptide transport	ENSXMAG00000000131	slc15a4
GO:0015919	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	peroxisomal membrane transport	ENSXMAG00000004872	pex10
GO:0016073	0.0285835229893586	42.5151515151515	0.0289197618372555	1	6	snRNA metabolic process	ENSXMAG00000009336	INTS1
GO:0016180	0.0285835229893586	42.5151515151515	0.0289197618372555	1	6	snRNA processing	ENSXMAG00000009336	INTS1
GO:0016558	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	protein import into peroxisome matrix	ENSXMAG00000004872	pex10
GO:0017182	0.019144938593499	70.8787878787879	0.019279841224837	1	4	peptidyl-diphthamide metabolic process	ENSXMAG00000006409	dph3
GO:0017183	0.019144938593499	70.8787878787879	0.019279841224837	1	4	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	ENSXMAG00000006409	dph3
GO:0018202	0.019144938593499	70.8787878787879	0.019279841224837	1	4	peptidyl-histidine modification	ENSXMAG00000006409	dph3
GO:0032006	0.0471969527860767	23.6060606060606	0.0481996030620924	1	10	regulation of TOR signaling	ENSXMAG00000000153	ift57
GO:0034205	0.00481996030620924	Inf	0.00481996030620924	1	1	amyloid-beta formation	ENSXMAG00000009831	psen2
GO:0034470	0.00297295545019742	7.53879781420765	0.607314998582365	4	126	ncRNA processing	ENSXMAG00000015111,ENSXMAG00000008454,ENSXMAG00000009336,ENSXMAG00000001869	exosc3,dus4l,INTS1,trmt10b
GO:0034472	0.00961736869265273	212.69696969697	0.00963992061241849	1	2	snRNA 3'-end processing	ENSXMAG00000009336	INTS1
GO:0034474	0.00481996030620924	Inf	0.00481996030620924	1	1	U2 snRNA 3'-end processing	ENSXMAG00000009336	INTS1
GO:0034660	0.00791171684150759	5.64444444444444	0.800113410830734	4	166	ncRNA metabolic process	ENSXMAG00000015111,ENSXMAG00000008454,ENSXMAG00000009336,ENSXMAG00000001869	exosc3,dus4l,INTS1,trmt10b
GO:0035434	0.0143923274936245	106.333333333333	0.0144598809186277	1	3	copper ion transmembrane transport	ENSXMAG00000009349	atp7a
GO:0042073	0.0471969527860767	23.6060606060606	0.0481996030620924	1	10	intraciliary transport	ENSXMAG00000000153	ift57
GO:0042147	0.0379339280294594	30.3593073593074	0.0385596824496739	1	8	retrograde transport, endosome to Golgi	ENSXMAG00000008431	vps53
GO:0042886	0.0379339280294594	30.3593073593074	0.0385596824496739	1	8	amide transport	ENSXMAG00000000131	slc15a4
GO:0042982	0.00481996030620924	Inf	0.00481996030620924	1	1	amyloid precursor protein metabolic process	ENSXMAG00000009831	psen2
GO:0042987	0.00481996030620924	Inf	0.00481996030620924	1	1	amyloid precursor protein catabolic process	ENSXMAG00000009831	psen2
GO:0043574	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	peroxisomal transport	ENSXMAG00000004872	pex10
GO:0043628	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	ncRNA 3'-end processing	ENSXMAG00000009336	INTS1
GO:0045494	0.0425763132759819	26.5606060606061	0.0433796427558832	1	9	photoreceptor cell maintenance	ENSXMAG00000000153	ift57
GO:0050435	0.00481996030620924	Inf	0.00481996030620924	1	1	amyloid-beta metabolic process	ENSXMAG00000009831	psen2
GO:0061726	0.0143923274936245	106.333333333333	0.0144598809186277	1	3	mitochondrion disassembly	ENSXMAG00000010329	fbxo7
GO:0072662	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	protein localization to peroxisome	ENSXMAG00000004872	pex10
GO:0072663	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	establishment of protein localization to peroxisome	ENSXMAG00000004872	pex10
GO:1900247	0.019144938593499	70.8787878787879	0.019279841224837	1	4	regulation of cytoplasmic translational elongation	ENSXMAG00000006409	dph3
GO:1903008	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	organelle disassembly	ENSXMAG00000010329	fbxo7
GO:1905515	0.0238753034286509	53.1515151515151	0.0240998015310462	1	5	non-motile cilium assembly	ENSXMAG00000000153	ift57
