GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0003872	0.0358712251468586	34.6724137931034	0.0363883064018749	1	5	6-phosphofructokinase activity	ENSXMAG00000004655	PFKP
GO:0004475	0.00727766128037499	Inf	0.00727766128037498	1	1	mannose-1-phosphate guanylyltransferase activity	ENSXMAG00000013349	gmppb
GO:0004576	0.0216771308271554	69.3620689655172	0.021832983841125	1	3	oligosaccharyl transferase activity	ENSXMAG00000002661	stt3b
GO:0004579	0.0216771308271554	69.3620689655172	0.021832983841125	1	3	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	ENSXMAG00000002661	stt3b
GO:0004594	0.0216771308271554	69.3620689655172	0.021832983841125	1	3	pantothenate kinase activity	ENSXMAG00000018493	pank2
GO:0004751	0.00727766128037499	Inf	0.00727766128037498	1	1	ribose-5-phosphate isomerase activity	ENSXMAG00000002395	rpia
GO:0004798	0.00727766128037499	Inf	0.00727766128037498	1	1	thymidylate kinase activity	ENSXMAG00000003756	dtymk
GO:0004965	0.0145032494847246	138.741379310345	0.01455532256075	1	2	G protein-coupled GABA receptor activity	ENSXMAG00000002752	gabbr2
GO:0008271	0.0498628236486983	23.1091954022989	0.0509436289626249	1	7	secondary active sulfate transmembrane transporter activity	ENSXMAG00000019224	SLC26A2
GO:0008905	0.00727766128037499	Inf	0.00727766128037498	1	1	mannose-phosphate guanylyltransferase activity	ENSXMAG00000013349	gmppb
GO:0015116	0.0498628236486983	23.1091954022989	0.0509436289626249	1	7	sulfate transmembrane transporter activity	ENSXMAG00000019224	SLC26A2
GO:0016706	0.0119423280618902	13.4118629908104	0.167386209448625	2	23	2-oxoglutarate-dependent dioxygenase activity	ENSXMAG00000006551,ENSXMAG00000014150	kdm4b,ogfod1
GO:0016780	0.00447950959573934	23.4970760233918	0.10188725792525	2	14	phosphotransferase activity, for other substituted phosphate groups	ENSXMAG00000010390,ENSXMAG00000000636	samd8,pign
GO:0016861	0.0498628236486983	23.1091954022989	0.0509436289626249	1	7	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	ENSXMAG00000002395	rpia
GO:0017136	0.00727766128037499	Inf	0.00727766128037498	1	1	NAD-dependent histone deacetylase activity	ENSXMAG00000018384	sirt3
GO:0030246	0.0216039115281982	5.40393309222423	0.596768224990749	3	82	carbohydrate binding	ENSXMAG00000014150,ENSXMAG00000013214,ENSXMAG00000014721	ogfod1,GALNT17,si:ch211-10a23.2
GO:0030551	0.0498628236486983	23.1091954022989	0.0509436289626249	1	7	cyclic nucleotide binding	ENSXMAG00000009818	gpr157
GO:0030552	0.0216771308271554	69.3620689655172	0.021832983841125	1	3	cAMP binding	ENSXMAG00000009818	gpr157
GO:0032454	0.0216771308271554	69.3620689655172	0.021832983841125	1	3	histone H3-methyl-lysine-9 demethylase activity	ENSXMAG00000006551	kdm4b
GO:0034979	0.0145032494847246	138.741379310345	0.01455532256075	1	2	NAD-dependent protein deacetylase activity	ENSXMAG00000018384	sirt3
GO:0050145	0.0428921579679317	27.7344827586207	0.0436659676822499	1	6	nucleoside monophosphate kinase activity	ENSXMAG00000003756	dtymk
GO:0050577	0.00727766128037499	Inf	0.00727766128037498	1	1	GDP-L-fucose synthase activity	ENSXMAG00000006026	gfus.1
GO:0051213	0.00891802347584368	7.64540816326531	0.429382015542124	3	59	dioxygenase activity	ENSXMAG00000006551,ENSXMAG00000014234,ENSXMAG00000014150	kdm4b,adoa,ogfod1
GO:0051287	0.0237934210047122	9.07413695529145	0.240162822252374	2	33	NAD binding	ENSXMAG00000010795,ENSXMAG00000018384	idh3g,sirt3
GO:0051377	0.0216771308271554	69.3620689655172	0.021832983841125	1	3	mannose-ethanolamine phosphotransferase activity	ENSXMAG00000000636	pign
GO:0070403	0.0498628236486983	23.1091954022989	0.0509436289626249	1	7	NAD+ binding	ENSXMAG00000018384	sirt3
GO:0070568	0.0145032494847246	138.741379310345	0.01455532256075	1	2	guanylyltransferase activity	ENSXMAG00000013349	gmppb
GO:0140684	0.00727766128037499	Inf	0.00727766128037498	1	1	histone H3-tri/dimethyl-lysine-9 demethylase activity	ENSXMAG00000006551	kdm4b
