GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0006351	0.0335988579263496	5.70985074626866	0.763254890842075	3	673	transcription, DNA-templated	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0006355	0.0243464880042341	6.529173693086	0.675928551176637	3	596	regulation of transcription, DNA-templated	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0006357	0.00185028987662062	17.4666666666667	0.268783668840374	3	237	regulation of transcription by RNA polymerase II	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0006366	0.00272011767192871	15.1746268656716	0.307343351290048	3	271	transcription by RNA polymerase II	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0006633	0.0291234803613545	40.12	0.0294868159909271	1	26	fatty acid biosynthetic process	ENSXMAG00000011120	elovl8a
GO:0006812	0.0452259829724124	7.29220779220779	0.351573575276439	2	310	cation transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:0006816	0.00340267220364398	29.7777777777778	0.0907286645874681	2	80	calcium ion transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:0009889	0.0319177533816486	5.83470319634703	0.748511482846612	3	660	regulation of biosynthetic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0010468	0.0440951726269062	5.08225806451613	0.847178905585483	3	747	regulation of gene expression	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0010556	0.0307823388189523	5.92407407407407	0.738304508080522	3	651	regulation of macromolecule biosynthetic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0019219	0.0291832768055318	6.05763779527559	0.723561100085058	3	638	regulation of nucleobase-containing compound metabolic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0030001	0.0271015597242818	9.74678111587983	0.266515452225688	2	235	metal ion transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:0031323	0.0462584295193756	4.97730870712401	0.86305642188829	3	761	regulation of cellular metabolic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0031326	0.0311582286050477	5.89400921658986	0.741706833002552	3	654	regulation of cellular biosynthetic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0032774	0.034125895414043	5.67240356083086	0.767791324071449	3	677	RNA biosynthetic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0051171	0.0437907407938754	5.09757412398922	0.844910688970797	3	745	regulation of nitrogen compound metabolic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0051252	0.0278679692686349	6.175	0.711085908704281	3	627	regulation of RNA metabolic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0070588	0.00219066312627875	37.5483870967742	0.0725829316699745	2	64	calcium ion transmembrane transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:0072330	0.0346382434728075	33.4095238095238	0.0351573575276439	1	31	monocarboxylic acid biosynthetic process	ENSXMAG00000011120	elovl8a
GO:0080090	0.0448612901870106	5.04432576769025	0.8528494471222	3	752	regulation of primary metabolic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0097659	0.0335988579263496	5.70985074626866	0.763254890842075	3	673	nucleic acid-templated transcription	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:0098655	0.0336563151891576	8.63104325699746	0.299404593138645	2	264	cation transmembrane transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:0098660	0.0385158981627477	7.99527186761229	0.322086759285512	2	284	inorganic ion transmembrane transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:0098662	0.0253998401640611	10.1051851851852	0.257442585766941	2	227	inorganic cation transmembrane transport	ENSXMAG00000000890,ENSXMAG00000010372	cacng7a,trpc2b
GO:1903506	0.0243464880042341	6.529173693086	0.675928551176637	3	596	regulation of nucleic acid-templated transcription	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:2000112	0.0304090289725985	5.95441860465116	0.734902183158492	3	648	regulation of cellular macromolecule biosynthetic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
GO:2001141	0.0244558318982455	6.51717171717172	0.677062659483981	3	597	regulation of RNA biosynthetic process	ENSXMAG00000000427,ENSXMAG00000005342,ENSXMAG00000018944	hoxd11a,lhx1a,etv1
