GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0001523	0.0280113315710192	41.0818713450292	0.0283527076835838	1	10	retinoid metabolic process	ENSXMAG00000012815	rdh8b
GO:0006694	0.0498820397609322	21.7244582043344	0.0510348738304508	1	18	steroid biosynthetic process	ENSXMAG00000012815	rdh8b
GO:0006703	0.0112953335779051	123.350877192982	0.0113410830734335	1	4	estrogen biosynthetic process	ENSXMAG00000012815	rdh8b
GO:0006721	0.0307710949680353	36.9684210526316	0.0311879784519422	1	11	terpenoid metabolic process	ENSXMAG00000012815	rdh8b
GO:0008210	0.0112953335779051	123.350877192982	0.0113410830734335	1	4	estrogen metabolic process	ENSXMAG00000012815	rdh8b
GO:0010608	0.0196789772204037	10.3096296296296	0.218315849163595	2	77	posttranscriptional regulation of gene expression	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0010629	0.0280056304692156	8.47741147741148	0.263680181457329	2	93	negative regulation of gene expression	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0016101	0.0280113315710192	41.0818713450292	0.0283527076835838	1	10	diterpenoid metabolic process	ENSXMAG00000012815	rdh8b
GO:0016441	0.00203062440752601	35.4141414141414	0.0680464984406011	2	24	posttranscriptional gene silencing	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0016458	0.0047930143681714	22.2190476190476	0.10490501842926	2	37	gene silencing	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0021575	0.0335234133125815	33.6028708133971	0.0340232492203005	1	12	hindbrain morphogenesis	ENSXMAG00000014642	crabp2b
GO:0031047	0.00429660404113294	23.5723905723906	0.0992344768925432	2	35	gene silencing by RNA	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0034308	0.0224693932682578	52.8345864661654	0.022682166146867	1	8	primary alcohol metabolic process	ENSXMAG00000012815	rdh8b
GO:0034754	0.0444586160822734	24.6280701754386	0.0453643322937341	1	16	cellular hormone metabolic process	ENSXMAG00000012815	rdh8b
GO:0035194	0.00203062440752601	35.4141414141414	0.0680464984406011	2	24	post-transcriptional gene silencing by RNA	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0035195	0.00186457132479882	37.1058201058201	0.0652112276722427	2	23	gene silencing by miRNA	ENSXMAG00000020399,ENSXMAG00000020705	MIR214,MIR101-1
GO:0042445	0.0471739937006812	23.0855263157895	0.0481996030620924	1	17	hormone metabolic process	ENSXMAG00000012815	rdh8b
GO:0042446	0.0196871800713554	61.6491228070175	0.0198468953785086	1	7	hormone biosynthetic process	ENSXMAG00000012815	rdh8b
GO:0042572	0.0196871800713554	61.6491228070175	0.0198468953785086	1	7	retinol metabolic process	ENSXMAG00000012815	rdh8b
GO:0045214	0.0252441040452432	46.2236842105263	0.0255174369152254	1	9	sarcomere organization	ENSXMAG00000010769	lrrc39
GO:0048384	0.0168974452394584	73.9894736842105	0.0170116246101503	1	6	retinoic acid receptor signaling pathway	ENSXMAG00000014642	crabp2b
GO:0048385	0.00848291808530954	185.052631578947	0.00850581230507514	1	3	regulation of retinoic acid receptor signaling pathway	ENSXMAG00000014642	crabp2b
GO:0048644	0.0224693932682578	52.8345864661654	0.022682166146867	1	8	muscle organ morphogenesis	ENSXMAG00000010769	lrrc39
GO:0055008	0.0141001695110177	92.5	0.0141763538417919	1	5	cardiac muscle tissue morphogenesis	ENSXMAG00000010769	lrrc39
GO:0055085	0.0401944717829958	3.07461240310078	1.96484264247236	5	693	transmembrane transport	ENSXMAG00000001965,ENSXMAG00000014634,ENSXMAG00000011080,ENSXMAG00000012072,ENSXMAG00000018114	slc2a9l1,CACNG1,slc22a6l,slc22a4,si:ch211-225b11.1
GO:0060415	0.0196871800713554	61.6491228070175	0.0198468953785086	1	7	muscle tissue morphogenesis	ENSXMAG00000010769	lrrc39
GO:0120178	0.0168974452394584	73.9894736842105	0.0170116246101503	1	6	steroid hormone biosynthetic process	ENSXMAG00000012815	rdh8b
GO:0120254	0.0252441040452432	46.2236842105263	0.0255174369152254	1	9	olefinic compound metabolic process	ENSXMAG00000012815	rdh8b
